Time_index,TX_NG,TX_coal,TX_oil,Nuclear
7401,2.88,2.79,11.88,0.71
7402,2.88,2.79,11.88,0.71
7403,2.88,2.79,11.88,0.71
7404,2.88,2.79,11.88,0.71
7405,2.88,2.79,11.88,0.71
7406,2.88,2.79,11.88,0.71
7407,2.88,2.79,11.88,0.71
7408,2.88,2.79,11.88,0.71
7409,2.88,2.79,11.88,0.71
7410,2.88,2.79,11.88,0.71
7411,2.88,2.79,11.88,0.71
7412,2.88,2.79,11.88,0.71
7413,2.88,2.79,11.88,0.71
7414,2.88,2.79,11.88,0.71
7415,2.88,2.79,11.88,0.71
7416,2.88,2.79,11.88,0.71
7417,2.88,2.79,11.88,0.71
7418,2.88,2.79,11.88,0.71
7419,2.88,2.79,11.88,0.71
7420,2.88,2.79,11.88,0.71
7421,2.88,2.79,11.88,0.71
7422,2.88,2.79,11.88,0.71
7423,2.88,2.79,11.88,0.71
7424,2.88,2.79,11.88,0.71
7425,2.88,2.79,11.88,0.71
7426,2.88,2.79,11.88,0.71
7427,2.88,2.79,11.88,0.71
7428,2.88,2.79,11.88,0.71
7429,2.88,2.79,11.88,0.71
7430,2.88,2.79,11.88,0.71
7431,2.88,2.79,11.88,0.71
7432,2.88,2.79,11.88,0.71
7433,2.88,2.79,11.88,0.71
7434,2.88,2.79,11.88,0.71
7435,2.88,2.79,11.88,0.71
7436,2.88,2.79,11.88,0.71
7437,2.88,2.79,11.88,0.71
7438,2.88,2.79,11.88,0.71
7439,2.88,2.79,11.88,0.71
7440,2.88,2.79,11.88,0.71
7441,2.88,2.79,11.88,0.71
7442,2.88,2.79,11.88,0.71
7443,2.88,2.79,11.88,0.71
7444,2.88,2.79,11.88,0.71
7445,2.88,2.79,11.88,0.71
7446,2.88,2.79,11.88,0.71
7447,2.88,2.79,11.88,0.71
7448,2.88,2.79,11.88,0.71
7449,2.88,2.79,11.88,0.71
7450,2.88,2.79,11.88,0.71
7451,2.88,2.79,11.88,0.71
7452,2.88,2.79,11.88,0.71
7453,2.88,2.79,11.88,0.71
7454,2.88,2.79,11.88,0.71
7455,2.88,2.79,11.88,0.71
7456,2.88,2.79,11.88,0.71
7457,2.88,2.79,11.88,0.71
7458,2.88,2.79,11.88,0.71
7459,2.88,2.79,11.88,0.71
7460,2.88,2.79,11.88,0.71
7461,2.88,2.79,11.88,0.71
7462,2.88,2.79,11.88,0.71
7463,2.88,2.79,11.88,0.71
7464,2.88,2.79,11.88,0.71
7465,2.88,2.79,11.88,0.71
7466,2.88,2.79,11.88,0.71
7467,2.88,2.79,11.88,0.71
7468,2.88,2.79,11.88,0.71
7469,2.88,2.79,11.88,0.71
7470,2.88,2.79,11.88,0.71
7471,2.88,2.79,11.88,0.71
7472,2.88,2.79,11.88,0.71
7473,2.88,2.79,11.88,0.71
7474,2.88,2.79,11.88,0.71
7475,2.88,2.79,11.88,0.71
7476,2.88,2.79,11.88,0.71
7477,2.88,2.79,11.88,0.71
7478,2.88,2.79,11.88,0.71
7479,2.88,2.79,11.88,0.71
7480,2.88,2.79,11.88,0.71
7481,2.88,2.79,11.88,0.71
7482,2.88,2.79,11.88,0.71
7483,2.88,2.79,11.88,0.71
7484,2.88,2.79,11.88,0.71
7485,2.88,2.79,11.88,0.71
7486,2.88,2.79,11.88,0.71
7487,2.88,2.79,11.88,0.71
7488,2.88,2.79,11.88,0.71
7489,2.88,2.79,11.88,0.71
7490,2.88,2.79,11.88,0.71
7491,2.88,2.79,11.88,0.71
7492,2.88,2.79,11.88,0.71
7493,2.88,2.79,11.88,0.71
7494,2.88,2.79,11.88,0.71
7495,2.88,2.79,11.88,0.71
7496,2.88,2.79,11.88,0.71
7497,2.88,2.79,11.88,0.71
7498,2.88,2.79,11.88,0.71
7499,2.88,2.79,11.88,0.71
7500,2.88,2.79,11.88,0.71
7501,2.88,2.79,11.88,0.71
7502,2.88,2.79,11.88,0.71
7503,2.88,2.79,11.88,0.71
7504,2.88,2.79,11.88,0.71
7505,2.88,2.79,11.88,0.71
7506,2.88,2.79,11.88,0.71
7507,2.88,2.79,11.88,0.71
7508,2.88,2.79,11.88,0.71
7509,2.88,2.79,11.88,0.71
7510,2.88,2.79,11.88,0.71
7511,2.88,2.79,11.88,0.71
7512,2.88,2.79,11.88,0.71
7513,2.88,2.79,11.88,0.71
7514,2.88,2.79,11.88,0.71
7515,2.88,2.79,11.88,0.71
7516,2.88,2.79,11.88,0.71
7517,2.88,2.79,11.88,0.71
7518,2.88,2.79,11.88,0.71
7519,2.88,2.79,11.88,0.71
7520,2.88,2.79,11.88,0.71
7521,2.88,2.79,11.88,0.71
7522,2.88,2.79,11.88,0.71
7523,2.88,2.79,11.88,0.71
7524,2.88,2.79,11.88,0.71
7525,2.88,2.79,11.88,0.71
7526,2.88,2.79,11.88,0.71
7527,2.88,2.79,11.88,0.71
7528,2.88,2.79,11.88,0.71
7529,2.88,2.79,11.88,0.71
7530,2.88,2.79,11.88,0.71
7531,2.88,2.79,11.88,0.71
7532,2.88,2.79,11.88,0.71
7533,2.88,2.79,11.88,0.71
7534,2.88,2.79,11.88,0.71
7535,2.88,2.79,11.88,0.71
7536,2.88,2.79,11.88,0.71
7537,2.88,2.79,11.88,0.71
7538,2.88,2.79,11.88,0.71
7539,2.88,2.79,11.88,0.71
7540,2.88,2.79,11.88,0.71
7541,2.88,2.79,11.88,0.71
7542,2.88,2.79,11.88,0.71
7543,2.88,2.79,11.88,0.71
7544,2.88,2.79,11.88,0.71
7545,2.88,2.79,11.88,0.71
7546,2.88,2.79,11.88,0.71
7547,2.88,2.79,11.88,0.71
7548,2.88,2.79,11.88,0.71
7549,2.88,2.79,11.88,0.71
7550,2.88,2.79,11.88,0.71
7551,2.88,2.79,11.88,0.71
7552,2.88,2.79,11.88,0.71
7553,2.88,2.79,11.88,0.71
7554,2.88,2.79,11.88,0.71
7555,2.88,2.79,11.88,0.71
7556,2.88,2.79,11.88,0.71
7557,2.88,2.79,11.88,0.71
7558,2.88,2.79,11.88,0.71
7559,2.88,2.79,11.88,0.71
7560,2.88,2.79,11.88,0.71
7561,2.88,2.79,11.88,0.71
7562,2.88,2.79,11.88,0.71
7563,2.88,2.79,11.88,0.71
7564,2.88,2.79,11.88,0.71
7565,2.88,2.79,11.88,0.71
7566,2.88,2.79,11.88,0.71
7567,2.88,2.79,11.88,0.71
7568,2.88,2.79,11.88,0.71
7569,2.88,2.79,11.88,0.71
7570,2.88,2.79,11.88,0.71
7571,2.88,2.79,11.88,0.71
7572,2.88,2.79,11.88,0.71
7573,2.88,2.79,11.88,0.71
7574,2.88,2.79,11.88,0.71
7575,2.88,2.79,11.88,0.71
7576,2.88,2.79,11.88,0.71
7577,2.88,2.79,11.88,0.71
7578,2.88,2.79,11.88,0.71
7579,2.88,2.79,11.88,0.71
7580,2.88,2.79,11.88,0.71
7581,2.88,2.79,11.88,0.71
7582,2.88,2.79,11.88,0.71
7583,2.88,2.79,11.88,0.71
7584,2.88,2.79,11.88,0.71
7585,2.88,2.79,11.88,0.71
7586,2.88,2.79,11.88,0.71
7587,2.88,2.79,11.88,0.71
7588,2.88,2.79,11.88,0.71
7589,2.88,2.79,11.88,0.71
7590,2.88,2.79,11.88,0.71
7591,2.88,2.79,11.88,0.71
7592,2.88,2.79,11.88,0.71
7593,2.88,2.79,11.88,0.71
7594,2.88,2.79,11.88,0.71
7595,2.88,2.79,11.88,0.71
7596,2.88,2.79,11.88,0.71
7597,2.88,2.79,11.88,0.71
7598,2.88,2.79,11.88,0.71
7599,2.88,2.79,11.88,0.71
7600,2.88,2.79,11.88,0.71
7601,2.88,2.79,11.88,0.71
7602,2.88,2.79,11.88,0.71
7603,2.88,2.79,11.88,0.71
7604,2.88,2.79,11.88,0.71
7605,2.88,2.79,11.88,0.71
7606,2.88,2.79,11.88,0.71
7607,2.88,2.79,11.88,0.71
7608,2.88,2.79,11.88,0.71
7609,2.88,2.79,11.88,0.71
7610,2.88,2.79,11.88,0.71
7611,2.88,2.79,11.88,0.71
7612,2.88,2.79,11.88,0.71
7613,2.88,2.79,11.88,0.71
7614,2.88,2.79,11.88,0.71
7615,2.88,2.79,11.88,0.71
7616,2.88,2.79,11.88,0.71
7617,2.88,2.79,11.88,0.71
7618,2.88,2.79,11.88,0.71
7619,2.88,2.79,11.88,0.71
7620,2.88,2.79,11.88,0.71
7621,2.88,2.79,11.88,0.71
7622,2.88,2.79,11.88,0.71
7623,2.88,2.79,11.88,0.71
7624,2.88,2.79,11.88,0.71
7625,2.88,2.79,11.88,0.71
7626,2.88,2.79,11.88,0.71
7627,2.88,2.79,11.88,0.71
7628,2.88,2.79,11.88,0.71
7629,2.88,2.79,11.88,0.71
7630,2.88,2.79,11.88,0.71
7631,2.88,2.79,11.88,0.71
7632,2.88,2.79,11.88,0.71
7633,2.88,2.79,11.88,0.71
7634,2.88,2.79,11.88,0.71
7635,2.88,2.79,11.88,0.71
7636,2.88,2.79,11.88,0.71
7637,2.88,2.79,11.88,0.71
7638,2.88,2.79,11.88,0.71
7639,2.88,2.79,11.88,0.71
7640,2.88,2.79,11.88,0.71
7641,2.88,2.79,11.88,0.71
7642,2.88,2.79,11.88,0.71
7643,2.88,2.79,11.88,0.71
7644,2.88,2.79,11.88,0.71
7645,2.88,2.79,11.88,0.71
7646,2.88,2.79,11.88,0.71
7647,2.88,2.79,11.88,0.71
7648,2.88,2.79,11.88,0.71
7649,2.88,2.79,11.88,0.71
7650,2.88,2.79,11.88,0.71
7651,2.88,2.79,11.88,0.71
7652,2.88,2.79,11.88,0.71
7653,2.88,2.79,11.88,0.71
7654,2.88,2.79,11.88,0.71
7655,2.88,2.79,11.88,0.71
7656,2.88,2.79,11.88,0.71
7657,2.88,2.79,11.88,0.71
7658,2.88,2.79,11.88,0.71
7659,2.88,2.79,11.88,0.71
7660,2.88,2.79,11.88,0.71
7661,2.88,2.79,11.88,0.71
7662,2.88,2.79,11.88,0.71
7663,2.88,2.79,11.88,0.71
7664,2.88,2.79,11.88,0.71
7665,2.88,2.79,11.88,0.71
7666,2.88,2.79,11.88,0.71
7667,2.88,2.79,11.88,0.71
7668,2.88,2.79,11.88,0.71
7669,2.88,2.79,11.88,0.71
7670,2.88,2.79,11.88,0.71
7671,2.88,2.79,11.88,0.71
7672,2.88,2.79,11.88,0.71
7673,2.88,2.79,11.88,0.71
7674,2.88,2.79,11.88,0.71
7675,2.88,2.79,11.88,0.71
7676,2.88,2.79,11.88,0.71
7677,2.88,2.79,11.88,0.71
7678,2.88,2.79,11.88,0.71
7679,2.88,2.79,11.88,0.71
7680,2.88,2.79,11.88,0.71
7681,2.88,2.79,11.88,0.71
7682,2.88,2.79,11.88,0.71
7683,2.88,2.79,11.88,0.71
7684,2.88,2.79,11.88,0.71
7685,2.88,2.79,11.88,0.71
7686,2.88,2.79,11.88,0.71
7687,2.88,2.79,11.88,0.71
7688,2.88,2.79,11.88,0.71
7689,2.88,2.79,11.88,0.71
7690,2.88,2.79,11.88,0.71
7691,2.88,2.79,11.88,0.71
7692,2.88,2.79,11.88,0.71
7693,2.88,2.79,11.88,0.71
7694,2.88,2.79,11.88,0.71
7695,2.88,2.79,11.88,0.71
7696,2.88,2.79,11.88,0.71
7697,2.88,2.79,11.88,0.71
7698,2.88,2.79,11.88,0.71
7699,2.88,2.79,11.88,0.71
7700,2.88,2.79,11.88,0.71
7701,2.88,2.79,11.88,0.71
7702,2.88,2.79,11.88,0.71
7703,2.88,2.79,11.88,0.71
7704,2.88,2.79,11.88,0.71
7705,2.88,2.79,11.88,0.71
7706,2.88,2.79,11.88,0.71
7707,2.88,2.79,11.88,0.71
7708,2.88,2.79,11.88,0.71
7709,2.88,2.79,11.88,0.71
7710,2.88,2.79,11.88,0.71
7711,2.88,2.79,11.88,0.71
7712,2.88,2.79,11.88,0.71
7713,2.88,2.79,11.88,0.71
7714,2.88,2.79,11.88,0.71
7715,2.88,2.79,11.88,0.71
7716,2.88,2.79,11.88,0.71
7717,2.88,2.79,11.88,0.71
7718,2.88,2.79,11.88,0.71
7719,2.88,2.79,11.88,0.71
7720,2.88,2.79,11.88,0.71
7721,2.88,2.79,11.88,0.71
7722,2.88,2.79,11.88,0.71
7723,2.88,2.79,11.88,0.71
7724,2.88,2.79,11.88,0.71
7725,2.88,2.79,11.88,0.71
7726,2.88,2.79,11.88,0.71
7727,2.88,2.79,11.88,0.71
7728,2.88,2.79,11.88,0.71
7729,2.88,2.79,11.88,0.71
7730,2.88,2.79,11.88,0.71
7731,2.88,2.79,11.88,0.71
7732,2.88,2.79,11.88,0.71
7733,2.88,2.79,11.88,0.71
7734,2.88,2.79,11.88,0.71
7735,2.88,2.79,11.88,0.71
7736,2.88,2.79,11.88,0.71
7737,2.88,2.79,11.88,0.71
7738,2.88,2.79,11.88,0.71
7739,2.88,2.79,11.88,0.71
7740,2.88,2.79,11.88,0.71
7741,2.88,2.79,11.88,0.71
7742,2.88,2.79,11.88,0.71
7743,2.88,2.79,11.88,0.71
7744,2.88,2.79,11.88,0.71
7745,2.88,2.79,11.88,0.71
7746,2.88,2.79,11.88,0.71
7747,2.88,2.79,11.88,0.71
7748,2.88,2.79,11.88,0.71
7749,2.88,2.79,11.88,0.71
7750,2.88,2.79,11.88,0.71
7751,2.88,2.79,11.88,0.71
7752,2.88,2.79,11.88,0.71
7753,2.88,2.79,11.88,0.71
7754,2.88,2.79,11.88,0.71
7755,2.88,2.79,11.88,0.71
7756,2.88,2.79,11.88,0.71
7757,2.88,2.79,11.88,0.71
7758,2.88,2.79,11.88,0.71
7759,2.88,2.79,11.88,0.71
7760,2.88,2.79,11.88,0.71
7761,2.88,2.79,11.88,0.71
7762,2.88,2.79,11.88,0.71
7763,2.88,2.79,11.88,0.71
7764,2.88,2.79,11.88,0.71
7765,2.88,2.79,11.88,0.71
7766,2.88,2.79,11.88,0.71
7767,2.88,2.79,11.88,0.71
7768,2.88,2.79,11.88,0.71
7769,2.88,2.79,11.88,0.71
7770,2.88,2.79,11.88,0.71
7771,2.88,2.79,11.88,0.71
7772,2.88,2.79,11.88,0.71
7773,2.88,2.79,11.88,0.71
7774,2.88,2.79,11.88,0.71
7775,2.88,2.79,11.88,0.71
7776,2.88,2.79,11.88,0.71
7777,2.88,2.79,11.88,0.71
7778,2.88,2.79,11.88,0.71
7779,2.88,2.79,11.88,0.71
7780,2.88,2.79,11.88,0.71
7781,2.88,2.79,11.88,0.71
7782,2.88,2.79,11.88,0.71
7783,2.88,2.79,11.88,0.71
7784,2.88,2.79,11.88,0.71
7785,2.88,2.79,11.88,0.71
7786,2.88,2.79,11.88,0.71
7787,2.88,2.79,11.88,0.71
7788,2.88,2.79,11.88,0.71
7789,2.88,2.79,11.88,0.71
7790,2.88,2.79,11.88,0.71
7791,2.88,2.79,11.88,0.71
7792,2.88,2.79,11.88,0.71
7793,2.88,2.79,11.88,0.71
7794,2.88,2.79,11.88,0.71
7795,2.88,2.79,11.88,0.71
7796,2.88,2.79,11.88,0.71
7797,2.88,2.79,11.88,0.71
7798,2.88,2.79,11.88,0.71
7799,2.88,2.79,11.88,0.71
7800,2.88,2.79,11.88,0.71
7801,2.88,2.79,11.88,0.71
7802,2.88,2.79,11.88,0.71
7803,2.88,2.79,11.88,0.71
7804,2.88,2.79,11.88,0.71
7805,2.88,2.79,11.88,0.71
7806,2.88,2.79,11.88,0.71
7807,2.88,2.79,11.88,0.71
7808,2.88,2.79,11.88,0.71
7809,2.88,2.79,11.88,0.71
7810,2.88,2.79,11.88,0.71
7811,2.88,2.79,11.88,0.71
7812,2.88,2.79,11.88,0.71
7813,2.88,2.79,11.88,0.71
7814,2.88,2.79,11.88,0.71
7815,2.88,2.79,11.88,0.71
7816,2.88,2.79,11.88,0.71
7817,2.88,2.79,11.88,0.71
7818,2.88,2.79,11.88,0.71
7819,2.88,2.79,11.88,0.71
7820,2.88,2.79,11.88,0.71
7821,2.88,2.79,11.88,0.71
7822,2.88,2.79,11.88,0.71
7823,2.88,2.79,11.88,0.71
7824,2.88,2.79,11.88,0.71
7825,2.88,2.79,11.88,0.71
7826,2.88,2.79,11.88,0.71
7827,2.88,2.79,11.88,0.71
7828,2.88,2.79,11.88,0.71
7829,2.88,2.79,11.88,0.71
7830,2.88,2.79,11.88,0.71
7831,2.88,2.79,11.88,0.71
7832,2.88,2.79,11.88,0.71
7833,2.88,2.79,11.88,0.71
7834,2.88,2.79,11.88,0.71
7835,2.88,2.79,11.88,0.71
7836,2.88,2.79,11.88,0.71
7837,2.88,2.79,11.88,0.71
7838,2.88,2.79,11.88,0.71
7839,2.88,2.79,11.88,0.71
7840,2.88,2.79,11.88,0.71
7841,2.88,2.79,11.88,0.71
7842,2.88,2.79,11.88,0.71
7843,2.88,2.79,11.88,0.71
7844,2.88,2.79,11.88,0.71
7845,2.88,2.79,11.88,0.71
7846,2.88,2.79,11.88,0.71
7847,2.88,2.79,11.88,0.71
7848,2.88,2.79,11.88,0.71
7849,2.88,2.79,11.88,0.71
7850,2.88,2.79,11.88,0.71
7851,2.88,2.79,11.88,0.71
7852,2.88,2.79,11.88,0.71
7853,2.88,2.79,11.88,0.71
7854,2.88,2.79,11.88,0.71
7855,2.88,2.79,11.88,0.71
7856,2.88,2.79,11.88,0.71
7857,2.88,2.79,11.88,0.71
7858,2.88,2.79,11.88,0.71
7859,2.88,2.79,11.88,0.71
7860,2.88,2.79,11.88,0.71
7861,2.88,2.79,11.88,0.71
7862,2.88,2.79,11.88,0.71
7863,2.88,2.79,11.88,0.71
7864,2.88,2.79,11.88,0.71
7865,2.88,2.79,11.88,0.71
7866,2.88,2.79,11.88,0.71
7867,2.88,2.79,11.88,0.71
7868,2.88,2.79,11.88,0.71
7869,2.88,2.79,11.88,0.71
7870,2.88,2.79,11.88,0.71
7871,2.88,2.79,11.88,0.71
7872,2.88,2.79,11.88,0.71
7873,2.88,2.79,11.88,0.71
7874,2.88,2.79,11.88,0.71
7875,2.88,2.79,11.88,0.71
7876,2.88,2.79,11.88,0.71
7877,2.88,2.79,11.88,0.71
7878,2.88,2.79,11.88,0.71
7879,2.88,2.79,11.88,0.71
7880,2.88,2.79,11.88,0.71
7881,2.88,2.79,11.88,0.71
7882,2.88,2.79,11.88,0.71
7883,2.88,2.79,11.88,0.71
7884,2.88,2.79,11.88,0.71
7885,2.88,2.79,11.88,0.71
7886,2.88,2.79,11.88,0.71
7887,2.88,2.79,11.88,0.71
7888,2.88,2.79,11.88,0.71
7889,2.88,2.79,11.88,0.71
7890,2.88,2.79,11.88,0.71
7891,2.88,2.79,11.88,0.71
7892,2.88,2.79,11.88,0.71
7893,2.88,2.79,11.88,0.71
7894,2.88,2.79,11.88,0.71
7895,2.88,2.79,11.88,0.71
7896,2.88,2.79,11.88,0.71
7897,2.88,2.79,11.88,0.71
7898,2.88,2.79,11.88,0.71
7899,2.88,2.79,11.88,0.71
7900,2.88,2.79,11.88,0.71
7901,2.88,2.79,11.88,0.71
7902,2.88,2.79,11.88,0.71
7903,2.88,2.79,11.88,0.71
7904,2.88,2.79,11.88,0.71
7905,2.88,2.79,11.88,0.71
7906,2.88,2.79,11.88,0.71
7907,2.88,2.79,11.88,0.71
7908,2.88,2.79,11.88,0.71
7909,2.88,2.79,11.88,0.71
7910,2.88,2.79,11.88,0.71
7911,2.88,2.79,11.88,0.71
7912,2.88,2.79,11.88,0.71
7913,2.88,2.79,11.88,0.71
7914,2.88,2.79,11.88,0.71
7915,2.88,2.79,11.88,0.71
7916,2.88,2.79,11.88,0.71
7917,2.88,2.79,11.88,0.71
7918,2.88,2.79,11.88,0.71
7919,2.88,2.79,11.88,0.71
7920,2.88,2.79,11.88,0.71
7921,2.88,2.79,11.88,0.71
7922,2.88,2.79,11.88,0.71
7923,2.88,2.79,11.88,0.71
7924,2.88,2.79,11.88,0.71
7925,2.88,2.79,11.88,0.71
7926,2.88,2.79,11.88,0.71
7927,2.88,2.79,11.88,0.71
7928,2.88,2.79,11.88,0.71
7929,2.88,2.79,11.88,0.71
7930,2.88,2.79,11.88,0.71
7931,2.88,2.79,11.88,0.71
7932,2.88,2.79,11.88,0.71
7933,2.88,2.79,11.88,0.71
7934,2.88,2.79,11.88,0.71
7935,2.88,2.79,11.88,0.71
7936,2.88,2.79,11.88,0.71
7937,2.88,2.79,11.88,0.71
7938,2.88,2.79,11.88,0.71
7939,2.88,2.79,11.88,0.71
7940,2.88,2.79,11.88,0.71
7941,2.88,2.79,11.88,0.71
7942,2.88,2.79,11.88,0.71
7943,2.88,2.79,11.88,0.71
7944,2.88,2.79,11.88,0.71
7945,2.88,2.79,11.88,0.71
7946,2.88,2.79,11.88,0.71
7947,2.88,2.79,11.88,0.71
7948,2.88,2.79,11.88,0.71
7949,2.88,2.79,11.88,0.71
7950,2.88,2.79,11.88,0.71
7951,2.88,2.79,11.88,0.71
7952,2.88,2.79,11.88,0.71
7953,2.88,2.79,11.88,0.71
7954,2.88,2.79,11.88,0.71
7955,2.88,2.79,11.88,0.71
7956,2.88,2.79,11.88,0.71
7957,2.88,2.79,11.88,0.71
7958,2.88,2.79,11.88,0.71
7959,2.88,2.79,11.88,0.71
7960,2.88,2.79,11.88,0.71
7961,2.88,2.79,11.88,0.71
7962,2.88,2.79,11.88,0.71
7963,2.88,2.79,11.88,0.71
7964,2.88,2.79,11.88,0.71
7965,2.88,2.79,11.88,0.71
7966,2.88,2.79,11.88,0.71
7967,2.88,2.79,11.88,0.71
7968,2.88,2.79,11.88,0.71
7969,2.88,2.79,11.88,0.71
7970,2.88,2.79,11.88,0.71
7971,2.88,2.79,11.88,0.71
7972,2.88,2.79,11.88,0.71
7973,2.88,2.79,11.88,0.71
7974,2.88,2.79,11.88,0.71
7975,2.88,2.79,11.88,0.71
7976,2.88,2.79,11.88,0.71
7977,2.88,2.79,11.88,0.71
7978,2.88,2.79,11.88,0.71
7979,2.88,2.79,11.88,0.71
7980,2.88,2.79,11.88,0.71
7981,2.88,2.79,11.88,0.71
7982,2.88,2.79,11.88,0.71
7983,2.88,2.79,11.88,0.71
7984,2.88,2.79,11.88,0.71
7985,2.88,2.79,11.88,0.71
7986,2.88,2.79,11.88,0.71
7987,2.88,2.79,11.88,0.71
7988,2.88,2.79,11.88,0.71
7989,2.88,2.79,11.88,0.71
7990,2.88,2.79,11.88,0.71
7991,2.88,2.79,11.88,0.71
7992,2.88,2.79,11.88,0.71
7993,2.88,2.79,11.88,0.71
7994,2.88,2.79,11.88,0.71
7995,2.88,2.79,11.88,0.71
7996,2.88,2.79,11.88,0.71
7997,2.88,2.79,11.88,0.71
7998,2.88,2.79,11.88,0.71
7999,2.88,2.79,11.88,0.71
8000,2.88,2.79,11.88,0.71
8001,2.88,2.79,11.88,0.71
8002,2.88,2.79,11.88,0.71
8003,2.88,2.79,11.88,0.71
8004,2.88,2.79,11.88,0.71
8005,2.88,2.79,11.88,0.71
8006,2.88,2.79,11.88,0.71
8007,2.88,2.79,11.88,0.71
8008,2.88,2.79,11.88,0.71
8009,2.88,2.79,11.88,0.71
8010,2.88,2.79,11.88,0.71
8011,2.88,2.79,11.88,0.71
8012,2.88,2.79,11.88,0.71
8013,2.88,2.79,11.88,0.71
8014,2.88,2.79,11.88,0.71
8015,2.88,2.79,11.88,0.71
8016,2.88,2.79,11.88,0.71
8017,2.88,2.79,11.88,0.71
8018,2.88,2.79,11.88,0.71
8019,2.88,2.79,11.88,0.71
8020,2.88,2.79,11.88,0.71
8021,2.88,2.79,11.88,0.71
8022,2.88,2.79,11.88,0.71
8023,2.88,2.79,11.88,0.71
8024,2.88,2.79,11.88,0.71
8025,2.88,2.79,11.88,0.71
8026,2.88,2.79,11.88,0.71
8027,2.88,2.79,11.88,0.71
8028,2.88,2.79,11.88,0.71
8029,2.88,2.79,11.88,0.71
8030,2.88,2.79,11.88,0.71
8031,2.88,2.79,11.88,0.71
8032,2.88,2.79,11.88,0.71
8033,2.88,2.79,11.88,0.71
8034,2.88,2.79,11.88,0.71
8035,2.88,2.79,11.88,0.71
8036,2.88,2.79,11.88,0.71
8037,2.88,2.79,11.88,0.71
8038,2.88,2.79,11.88,0.71
8039,2.88,2.79,11.88,0.71
8040,2.88,2.79,11.88,0.71
8041,2.88,2.79,11.88,0.71
8042,2.88,2.79,11.88,0.71
8043,2.88,2.79,11.88,0.71
8044,2.88,2.79,11.88,0.71
8045,2.88,2.79,11.88,0.71
8046,2.88,2.79,11.88,0.71
8047,2.88,2.79,11.88,0.71
8048,2.88,2.79,11.88,0.71
8049,2.88,2.79,11.88,0.71
8050,2.88,2.79,11.88,0.71
8051,2.88,2.79,11.88,0.71
8052,2.88,2.79,11.88,0.71
8053,2.88,2.79,11.88,0.71
8054,2.88,2.79,11.88,0.71
8055,2.88,2.79,11.88,0.71
8056,2.88,2.79,11.88,0.71
8057,2.88,2.79,11.88,0.71
8058,2.88,2.79,11.88,0.71
8059,2.88,2.79,11.88,0.71
8060,2.88,2.79,11.88,0.71
8061,2.88,2.79,11.88,0.71
8062,2.88,2.79,11.88,0.71
8063,2.88,2.79,11.88,0.71
8064,2.88,2.79,11.88,0.71
8065,2.88,2.79,11.88,0.71
8066,2.88,2.79,11.88,0.71
8067,2.88,2.79,11.88,0.71
8068,2.88,2.79,11.88,0.71
8069,2.88,2.79,11.88,0.71
8070,2.88,2.79,11.88,0.71
8071,2.88,2.79,11.88,0.71
8072,2.88,2.79,11.88,0.71
8073,2.88,2.79,11.88,0.71
8074,2.88,2.79,11.88,0.71
8075,2.88,2.79,11.88,0.71
8076,2.88,2.79,11.88,0.71
8077,2.88,2.79,11.88,0.71
8078,2.88,2.79,11.88,0.71
8079,2.88,2.79,11.88,0.71
8080,2.88,2.79,11.88,0.71
8081,2.88,2.79,11.88,0.71
8082,2.88,2.79,11.88,0.71
8083,2.88,2.79,11.88,0.71
8084,2.88,2.79,11.88,0.71
8085,2.88,2.79,11.88,0.71
8086,2.88,2.79,11.88,0.71
8087,2.88,2.79,11.88,0.71
8088,2.88,2.79,11.88,0.71
8089,2.88,2.79,11.88,0.71
8090,2.88,2.79,11.88,0.71
8091,2.88,2.79,11.88,0.71
8092,2.88,2.79,11.88,0.71
8093,2.88,2.79,11.88,0.71
8094,2.88,2.79,11.88,0.71
8095,2.88,2.79,11.88,0.71
8096,2.88,2.79,11.88,0.71
8097,2.88,2.79,11.88,0.71
8098,2.88,2.79,11.88,0.71
8099,2.88,2.79,11.88,0.71
8100,2.88,2.79,11.88,0.71
8101,2.88,2.79,11.88,0.71
8102,2.88,2.79,11.88,0.71
8103,2.88,2.79,11.88,0.71
8104,2.88,2.79,11.88,0.71
8105,2.88,2.79,11.88,0.71
8106,2.88,2.79,11.88,0.71
8107,2.88,2.79,11.88,0.71
8108,2.88,2.79,11.88,0.71
8109,2.88,2.79,11.88,0.71
8110,2.88,2.79,11.88,0.71
8111,2.88,2.79,11.88,0.71
8112,2.88,2.79,11.88,0.71
8113,2.88,2.79,11.88,0.71
8114,2.88,2.79,11.88,0.71
8115,2.88,2.79,11.88,0.71
8116,2.88,2.79,11.88,0.71
8117,2.88,2.79,11.88,0.71
8118,2.88,2.79,11.88,0.71
8119,2.88,2.79,11.88,0.71
8120,2.88,2.79,11.88,0.71
8121,2.88,2.79,11.88,0.71
8122,2.88,2.79,11.88,0.71
8123,2.88,2.79,11.88,0.71
8124,2.88,2.79,11.88,0.71
8125,2.88,2.79,11.88,0.71
8126,2.88,2.79,11.88,0.71
8127,2.88,2.79,11.88,0.71
8128,2.88,2.79,11.88,0.71
8129,2.88,2.79,11.88,0.71
8130,2.88,2.79,11.88,0.71
8131,2.88,2.79,11.88,0.71
8132,2.88,2.79,11.88,0.71
8133,2.88,2.79,11.88,0.71
8134,2.88,2.79,11.88,0.71
8135,2.88,2.79,11.88,0.71
